,ingredientID,ingredient
32406,18326550,vanilla extract
32407,2829015,coarsely chopped walnuts (Optional)
32408,445,vegetable oil
32409,21026,"skinless, boneless chicken breast halves - cubed"
32410,326550,light mayonnaise
32411,25340,"water chestnuts, drained and chopped"
32412,24601,"pimento peppers, drained and chopped"
32413,320611,sliced almonds
32414,35113,celery seed
32415,326550,lemon juice
32416,33277,garlic salt to taste
32417,35167,shredded Cheddar cheese
32418,16386,French-fried onion rings
32419,17641,Japanese sushi-style rice
32420,1636,dashi soup
32421,35167,soy sauce
32422,325340,mirin
32423,18427,white sugar
32424,3253737,sake
32425,25834,"onion, thinly sliced"
32426,6311,"thinly sliced beef sirloin, cut into 2-inch pieces"
32427,35113,eggs
32428,27958,full-fat plain Greek yogurt
32429,33277,prepared yellow mustard
32430,320611,white vinegar
32431,320611,Worcestershire sauce
32432,35025,white sugar
32433,2646,"everything bagel seasoning, or to taste"
32434,35050,sliced scallion greens
32435,4421,cooking spray
32436,25249,vegetable broth
32437,34826,"garlic, minced"
32438,35050,salt
32439,5107,black pepper
32440,325249,quinoa
32441,25443,"rotisserie chicken - skin and bones removed, meat cut into bite-size pieces"
32442,320611,olive oil
32443,9725,"clean fresh spinach, roughly chopped"
32444,5106,carrot matchsticks
32445,18427,"roasted red peppers, drained and chopped"
32446,25834,Alfredo sauce
32447,20359,dried basil
32448,6311,unsalted butter
32449,35050,panko bread crumbs
32450,30204,grated Parmesan cheese
32451,18427,butter
32452,5222,all-purpose flour
32453,4176,salt to taste
32454,28714,white pepper to taste
32455,326550,milk
32456,25834,corkscrew-shaped pasta (fusilli)
32457,320611,egg yolks
32458,31459,ground nutmeg
32459,16404,"garlic chicken sausage (such as al fresco® All Natural Roasted Garlic Chicken Sausage), sliced"
32460,4978,chicken broth
32461,29850,"water, or as desired"
32462,16157,"chicken soup base, or more to taste"
32463,28848,kluski noodles
32464,1029716,condensed tomato soup
32465,35074,water
32466,326550,"green cabbage, cut into chunks"
32467,1526,"cooked ham, cut into chunks"
32468,24837,"kielbasa sausage, sliced into rounds (Optional)"
32469,29850,salt and ground black pepper to taste
32470,326550,"shiitake mushrooms, stems removed"
32471,126,reduced-sodium soy sauce
32472,20244,olive oil
32473,30204,lemon juice
32474,22918,"sea scallops, patted dry"
32475,6307,olive oil
32476,6057,lemon juice
32477,29018,"garlic, minced"
32478,21757,Italian seasoning
32479,320611,8 wooden skewers
32480,29850,raw cashews
32481,28848,"vegetable broth, divided"
32482,35167,"Yukon Gold potatoes, cut into 1/2-inch cubes"
32483,16424,"onion, finely chopped"
32484,3253737,coarsely chopped broccoli
32485,34826,dried basil
32486,29716,fine sea salt
32487,29850,freshly ground black pepper
32488,1502,milk
32489,35113,white sugar
32490,34733277,butter
32491,4326550,pumpkin puree
32492,4442,cornmeal
32493,27958,"eggs, separated"
32494,20611,salt
32495,320611,nonstick cooking spray
32496,16406,"red potatoes, cut into 1/2-inch cubes"
32497,28560,diced yellow onion
32498,35113,truffle oil
32499,28196,chopped fresh parsley
32500,25834,shredded Parmesan cheese
32501,29145,chia seeds
32502,2940,water
32503,1338,frozen raspberries
32504,18533,frozen blackberries
32505,33277,frozen blueberries
32506,1525,"frozen strawberries, or more to taste"
32507,25834,"honey, or more to taste"
32508,33277,sour cream
32509,27640,"Neufchatel cheese, softened"
32510,35167,white sugar
32511,35074,raspberry extract
32512,33277,fresh raspberries
32513,325340,cooking spray
32514,16420,"eggs, beaten"
32515,35167,shredded sharp Cheddar cheese
32516,35167,small-curd cottage cheese
32517,21758,all-purpose flour
32518,35075,"salted butter, melted"
32519,320611,baking powder
32520,161835127,salt
32521,5112,hot sauce (Optional)
32522,320611,extra-virgin olive oil
32523,20611,"leek, thinly sliced"
32524,35167,"garlic, thinly sliced"
32525,5222,"kumquats, thinly sliced"
32526,17600,salt to taste
32527,3686,quinoa
32528,18888,chicken stock
32529,325340,olive oil
32530,16404,"garlic, minced"
32531,320611,diced tomatoes
32532,16406,dry white wine
32533,20244,butter
32534,34717,salt and black pepper to taste
32535,6057,linguine pasta
32536,326550,peeled and deveined medium shrimp
32537,325340,Cajun seasoning
32538,29850,olive oil
32539,3253737,frozen yuca
32540,320611,frozen corn
32541,21758,"green bell pepper, diced"
32542,1593,"onion, diced"
32543,29716,salt to taste
32544,33277,"black beans, rinsed and drained"
32545,326550,"olive oil, divided, or as needed"
32546,4425,corn tortillas
32547,4378,toothpicks
32548,25249,olive oil
32549,33277,"pork tenderloin, or to taste"
32550,35074,Greek seasoning
32551,325340,salt and ground black pepper to taste
32552,16261,apple juice
32553,326550,cornstarch
32554,35167,olive oil
32555,3789,"onion, diced"
32556,28854,"garlic, minced"
32557,320611,"uncooked quinoa, rinsed"
32558,16313,"canned lentils, rinsed"
32559,25834,"fresh mushrooms, chopped"
32560,325340,vegetable broth
32561,28196,"Swiss chard, stems removed"
32562,20217,extra-lean ground beef
32563,17500,"onion, chopped"
32564,33277,"celery, chopped"
32565,29176,chopped garlic
32566,317600,condensed cream of mushroom soup
32567,29156,beef broth
32568,6813,"sliced mushrooms, drained"
32569,20244,white wine
32570,326550,"sour cream, or more to taste"
32571,30204,salt and ground black pepper to taste
32572,4409,peanut butter
32573,35120,shortening
32574,33277,white sugar
32575,27958,light brown sugar
32576,29176,egg
32577,28033277,milk
32578,16261,vanilla extract
32579,30204,all-purpose flour
32580,3253737,baking soda
32581,326550,salt
32582,35113,"milk chocolate candy kisses (such as Hershey's Kisses®), unwrapped"
32583,35167,whole wheat flour
32584,6311,all-purpose flour
32585,29850,soy flour
32586,16401,brown sugar
32587,25834,baking powder
32588,325340,baking soda
32589,25834,salt
32590,320611,low-fat buttermilk
32591,16406,"egg whites, lightly beaten"
32592,16231,"very ripe bananas, mashed"
32593,27958,"vegetable oil, divided"
32594,27029,cooking spray
32595,4431,ripe bananas
32596,4409,baking soda
32597,2698,chocolate cake mix
32598,27605,"butter, or as needed"
32599,35113,"fiddleheads, chopped"
32600,28560,garlic
32601,16403,shredded Swiss cheese
32602,35167,grated Parmesan cheese
32603,21758,mayonnaise
32604,16429,brown sugar
32605,29850,chopped pecans
32606,28196,chopped dried cranberries
32607,2329,"butter, melted"
32608,326550,"orange, zested and juiced"
32609,28854,"egg, beaten"
32610,9725,"brandy, or to taste"
32611,326550,sweetened pastry tart shells
32612,16159,pecan halves
32613,320611,fresh cranberries
32614,16406,olive oil
32615,27958,"onion, diced"
32616,16210,garlic
32617,4302,"butternut squash - peeled, seeded, and cut into 1-inch pieces"
32618,5135,vegetable broth
32619,34826,brown sugar
32620,29716,salt
32621,28560,ground black pepper
32622,12057,ground ginger
32623,28857,curry powder (Optional)
32624,35113,heavy whipping cream
32625,1338,cooking spray
32626,35167,"whole wheat bread, or more to taste"
32627,33277,"butter, or as needed"
32628,25834,"deli ham, or more to taste"
32629,326550,"Swiss cheese, or more to taste"
32630,16386,milk
32631,20189,eggs
32632,29492,Worcestershire sauce
32633,20186,mustard powder
32634,21757,salt and ground black pepper to taste
32635,5913,dry fusilli pasta
32636,28714,"Swiss chard, stems removed"
32637,35167,olive oil
32638,16234,"oil-packed sun-dried tomatoes, chopped"
32639,26930,"pitted, chopped kalamata olives"
32640,27958,"pitted, chopped green olives"
32641,325340,"garlic, minced"
32642,20518,fresh grated Parmesan cheese
32643,435167,"skinned, deboned mahi mahi, cut into chunks"
32644,4572,bottled minced garlic
32645,16225,"butter, diced"
32646,2126,"onion, diced"
32647,33277,"lemons, juiced"
32648,25834,dry white wine
32649,320611,diced tomatoes with green chile peppers
32650,320611,salt and pepper to taste
32651,3789,shredded pepperjack cheese
32652,29018,white sugar
32653,8611,"butter, softened"
32654,8610,eggs
32655,25834,vanilla extract
32656,27958,all-purpose flour
32657,2818644,baking powder
32658,2061,koshi an (sweetened red bean paste)
32659,25834,"evaporated milk, or as needed"
32660,34839,cooking spray
32661,578,ground beef
32662,29716,"green bell pepper, chopped"
32663,29176,taco seasoning mix
32664,35025,"tomato, chopped"
32665,20305,"green onions, chopped"
32666,33277,"hot taco sauce, or more to taste"
32667,4516,sour cream
32668,26877,shredded sharp Cheddar cheese
32669,4176,"tortilla chips, or more as needed"
32670,27958,bone-in chicken pieces
32671,4442,condensed cream of mushroom soup
32672,29850,milk
32673,325340,sour cream
32674,35167,dry onion soup mix
32675,325340,dried dill weed
32676,35113,blanched almond flour
32677,326550,arrowroot
32678,16157,ground ginger
32679,28196,salt
32680,29850,ground cinnamon
32681,3253737,baking soda
32682,4978,"coconut oil, melted"
32683,35113,brown sugar
32684,325340,molasses
32685,29850,"egg, lightly beaten"
32686,320611,ketchup
32687,16406,barbeque sauce
32688,5871,steak sauce
32689,29492,Worcestershire sauce
32690,28006,brown sugar
32691,220312,"onion, finely chopped"
32692,22004,"garlic, minced"
32693,33277,dried parsley (Optional)
32694,35167,seasoned salt
32695,320611,salt and pepper to taste
32696,326550,ground beef
32697,25834,dry bread crumbs
32698,35174,shredded Cheddar cheese
32699,34839,prepared pizza dough
32700,3789,shredded mozzarella cheese
32701,26872,sliced pepperoni
32702,1338,freshly grated Parmesan cheese
32703,27958,cooking spray
32704,116406,pizza sauce
32705,35085,"trimmed green beans, snapped in half"
32706,320611,"bacon, diced"
32707,34839,"green onions, chopped"
32708,25834,shredded sharp Cheddar cheese
32709,7428,sour cream
32710,11022,mayonnaise
32711,16407,salt and pepper to taste
32712,7224,vegetable oil
32713,35113,"red curry paste, or to taste ,pork loin, thinly sliced"
32714,325340,coconut milk
32715,29176,"peeled, cubed butternut squash"
32716,26766,"cabbage, coarsely chopped"
32717,5958,"fish sauce, or more to taste"
32718,21017,"white sugar, or more to taste"
32719,2960,pie crust pastry
32720,3697,light corn syrup
32721,2960,white sugar
32722,20453,eggs
32723,35113,chocolate chips
32724,27640,chopped pecans
32725,35167,"butter, melted"
32726,320611,bourbon (Optional)
32727,4405,vanilla extract
32728,326550,maple syrup
32729,33277,"coconut oil, melted"
32730,35167,"old-fashioned oats, or more to taste"
32731,1526,chopped pecans
32732,28196,almond flour
32733,18415,"bacon, cut into 1-inch pieces, or more to taste"
32734,35113,"cabbage - cored, cut into eighths, and sliced"
32735,5533277,water
32736,325340,cayenne pepper
32737,18428,salt to taste
32738,16396,sugar substitute (such as Equal®) (Optional)
32739,29018,canola oil
32740,33277,"New Mexico dried red chile pods, stemmed and seeded"
32741,35167,"dried chile de arbol peppers, stemmed and seeded"
32742,35174,"yellow onion, chopped"
32743,34861,"garlic, chopped"
32744,320611,"chicken stock, or more if needed"
32745,326550,ground cumin
32746,27054,ground coriander
32747,1527,dried oregano
32748,29018,honey (Optional)
32749,8dc5fdd61d66b99fc28157835969e4ad,zucchini
32750,4516,extra-virgin olive oil
32751,325249,"onion, diced"
32752,20898,"green bell pepper, diced"
32753,5376,cubed cooked chicken
32754,326550,cream cheese
32755,326550,taco seasoning mix
32756,35167,enchilada sauce
32757,3253737,shredded extra-sharp Cheddar cheese
32758,320611,"skinless, boneless chicken breast halves"
32759,34861,salt and ground black pepper to taste
32760,25834,canola oil
32761,326550,fig butter
32762,34999,Dijon mustard
32763,16424,Champagne vinaigrette
32764,24601,"chickpeas, rinsed and drained"
32765,34999,nutritional yeast
32766,3253737,olive oil
32767,6306,smoked paprika
32768,24839,granulated garlic
32769,28086,salt
32770,325340,cumin
32771,16411,elbow macaroni
32772,29850,"cauliflower, cut into chunks"
32773,19113,extra-virgin olive oil
32774,34367,"garlic, or more to taste, minced"
32775,27137,red pepper flakes (Optional)
32776,21758,shredded mozzarella cheese
32777,28277,shredded Cheddar cheese
32778,7428,"fresh rhubarb, cut into 1/2 inch pieces"
32779,35010,white sugar
32780,29850,eggs
32781,33277,milk
32782,35167,Buffalo wing sauce
32783,25834,salt
32784,35174,"rustic baguette, cut into 1-inch thick slices"
32785,326550,butter
32786,1684,"grated Parmesan cheese, or to taste"
32787,4442,"butter, melted"
32788,25834,white sugar
32789,28196,self-rising flour
32790,30204,milk
32791,27958,fresh blackberries
32792,6305,ground beef
32793,326550,salt to taste
32794,35167,"onion, chopped"
32795,6813,"mushrooms, drained"
32796,20546,butter
32797,28854,"garlic, minced"
32798,320611,white wine
32799,20751,flour
32800,34999,cream of mushroom soup
32801,28196,"beef broth, or more as needed"
32802,25834,"Worcestershire sauce, or to taste"
32803,1527,"skinless, boneless chicken breast"
32804,16407,spicy salsa
32805,35113,cooking spray
32806,26100,salt and ground black pepper to taste
32807,27958,"Quaker® Oats (Quick or Old Fashioned, uncooked)"
32808,21829,brown sugar
32809,2960,baking powder
32810,28560,ground cinnamon
32811,5592,salt
32812,11168,nonfat milk
32813,5135,vanilla extract
32814,5188,"egg whites, beaten"
32815,325340,finely chopped apple with peel
32816,16157,bread crumbs
32817,21758,dry French onion soup mix
32818,35167,mayonnaise
32819,35174,garlic paste (Optional)
32820,25834,"skinless, boneless chicken breasts"
32821,1687,"cauliflower, cut into bite-sized pieces"
32822,28854,shredded mozzarella cheese
32823,320611,sour cream
32824,16278,mayonnaise
32825,35025,bacon bits
32826,35075,chopped fresh chives
32827,16407,shredded sharp Cheddar cheese
32828,25834,ketchup
32829,326550,apple juice
32830,326550,extra-virgin olive oil
32831,20482,red wine vinegar
32832,2857,Worcestershire sauce
32833,29176,garlic powder
32834,25209,chili powder
32835,3253737,hot sauce (such as Frank's Red Hot ®)
32836,34813,kosher salt
32837,24719,pork chops
32838,6057,white sugar
32839,8619,applesauce
32840,3810,"butter, softened"
32841,35167,"eggs, separated"
32842,21758,vanilla extract
32843,25834,all-purpose flour
32844,35174,baking powder
32845,326550,salt
32846,28854,coconut milk
32847,3253737,unsweetened shredded coconut
32848,34999,unsweetened flaked coconut
32849,1338,white sugar
32850,29716,eggs
32851,28714,cream of coconut
32852,1618129,half-and-half
32853,34861,vanilla extract
32854,25368,flaked coconut
32855,3253737,"whole milk, or as needed"
32856,4442,whole milk cottage cheese
32857,33277,all-purpose flour
32858,320611,"whole milk, or more to taste"
32859,16406,eggs
32860,28714,oil for frying
32861,24837,"fresh romano or green beans, trimmed"
32862,20726,"garlic, sliced"
32863,4516,olive oil
32864,30204,"fresh mint leaves, torn"
32865,20244,salt and freshly ground black pepper to taste
32866,28006,white wine vinegar
32867,28196,"mint leaves, for garnish"
32868,24517,plain yogurt
32869,26593,1/2 yogurt container vegetable oil
32870,3253737,eggs
32871,34751,1 1/2 yogurt containers white sugar
32872,28854,vanilla extract
32873,27774,1 3/4 yogurt containers all-purpose flour
32874,325340,baking powder
32875,1392,salt
32876,28714,"boneless veal medallions, pounded to 1/4 inch thickness"
32877,10828,all-purpose flour
32878,27958,salt
32879,4279,ground white pepper
32880,29176,olive oil
32881,20551,"mozzarella cheese, shredded"
32882,35174,sherry wine
32883,5107,butter
32884,29176,all-purpose flour
32885,27958,sherry wine
32886,34813,salt and pepper to taste
32887,435167,"spaghetti squash, halved lengthwise and seeded"
